"Arm0","Arm1","Arm2","Arm3","Arm4","Arm5"
6,-20,0,0,-97,0
0,10,-53,0,38,-4
71,-4,-61,0,77,0
0,-9,-66,0,18,0
0,0,76,0,0,0
-96,0,-68,0,-98,-35
60,0,38,44,0,0
-43,0,0,0,0,0
0,0,61,0,0,0
0,0,-67,0,0,0
-49,17,-41,0,0,0
0,0,0,89,-37,0
74,0,48,0,0,0
-59,0,-50,0,0,0
-20,-49,14,0,17,57
0,0,-9,0,81,0
-48,33,43,0,-89,0
75,-82,-86,0,-74,0
35,0,0,0,0,0
0,0,-98,0,-61,0
97,38,0,0,35,0
42,95,-91,0,67,-8
-7,-40,-83,0,21,0
-61,8,0,0,0,0
0,83,-94,0,0,-10
21,74,0,-57,0,0
7,64,-69,0,0,78
0,0,0,0,0,0
-68,0,-30,0,0,0
-59,0,0,0,0,0
4,0,70,0,0,0
0,0,0,0,0,0
0,0,-6,0,0,0
0,0,0,0,11,0
-75,-10,17,0,64,0
0,0,47,0,76,0
0,0,-64,0,0,0
0,0,38,0,0,-57
0,73,22,0,62,65
0,-11,2,24,-46,75
31,0,62,0,34,69
0,0,-70,0,28,0
95,-40,0,0,-32,0
0,-75,75,0,-42,0
0,63,-35,0,0,0
0,-60,0,0,0,0
0,64,90,0,0,0
-29,-39,0,0,0,0
23,-76,99,0,-25,0
77,-29,59,0,-41,0
0,0,0,0,0,0
96,0,-82,0,0,0
52,0,0,0,0,0
71,-17,56,0,-2,0
27,0,92,0,-69,0
0,0,92,0,-65,0
0,-64,0,81,46,0
-72,-25,-77,0,-63,0
0,-1,-8,0,62,0
50,0,0,0,-27,0
0,-16,-17,0,60,0
0,0,0,0,-42,0
61,0,-88,0,50,0
0,-59,100,0,0,0
28,-61,67,0,0,0
-48,0,-81,0,0,0
-39,89,38,0,0,0
79,0,38,0,-27,0
0,0,0,0,0,38
-88,-73,-86,0,0,0
0,-67,74,0,-25,0
-36,-57,41,0,-75,-33
-8,-78,0,89,0,0
0,0,22,0,0,0
0,0,0,0,0,0
67,54,19,0,0,-24
-8,0,58,0,39,0
-44,0,29,0,0,0
-8,0,69,-86,75,0
42,-11,-21,0,-14,0
0,0,-7,0,-5,-15
66,0,-61,0,-6,0
0,0,87,0,0,0
0,0,74,0,0,0
0,72,-2,0,0,0
-51,0,21,0,0,0
70,-100,0,0,0,0
35,-56,0,0,0,0
0,-28,0,0,0,71
0,-47,48,0,0,0
67,-83,-36,0,0,0
-92,0,93,0,0,0
80,71,0,0,-13,0
-84,-10,-37,0,-61,2
0,-27,-95,-46,64,0
0,0,-28,0,0,0
0,0,0,0,0,0
-95,0,80,0,-90,0
46,0,-8,0,92,0
-99,0,14,0,-27,0
-13,-21,-53,0,75,0
0,0,-88,0,0,0
22,0,56,0,0,0
0,59,0,0,0,62
-75,0,5,0,0,0
0,-22,0,0,0,0
0,25,35,0,0,-58
-79,-2,19,0,-5,0
-33,0,32,0,67,-26
0,0,61,0,0,0
99,-37,-55,0,75,0
-52,0,-25,0,100,0
0,-99,96,0,0,79
-87,0,-44,0,0,-42
-47,65,0,0,-55,0
-83,71,12,0,0,0
0,-68,46,0,0,0
0,0,0,0,90,0
0,-61,28,0,43,0
52,0,35,0,-57,0
0,0,0,0,0,0
-36,0,-23,0,0,0
0,0,3,0,0,0
-65,0,25,0,0,0
66,0,0,0,0,0
-17,0,-69,0,0,0
0,-51,73,0,0,0
-14,71,27,0,90,-72
-13,0,72,0,0,-25
-28,0,0,0,0,0
0,0,-82,0,0,0
87,0,-82,0,-50,-84
61,33,38,0,0,-49
0,-32,-76,0,-76,0
8,0,-40,0,0,0
0,79,0,0,-49,0
-78,89,0,0,80,0
-70,49,0,-82,6,57
0,0,0,-26,-85,-76
79,91,0,0,0,0
0,-98,-7,0,0,0
43,0,71,0,0,0
0,0,54,0,0,0
-51,0,51,74,0,0
0,0,-52,0,-100,0
0,0,-68,0,0,0
0,0,0,0,0,0
55,-73,9,0,0,0
0,0,-71,0,-35,0
97,59,0,0,0,22
-65,-19,0,0,33,0
0,-98,0,0,-88,0
-17,0,0,0,-50,0
-97,-61,-99,0,-50,0
0,0,-100,-64,3,0
-20,0,0,0,-73,-20
0,36,70,0,55,0
59,-21,0,0,-98,0
-32,9,0,0,0,0
64,3,0,0,0,0
11,0,75,0,0,0
0,46,0,0,-39,-44
94,0,67,0,0,0
0,-46,-92,0,0,0
74,48,-35,0,0,0
0,0,0,0,0,0
-49,0,0,0,0,0
-68,0,40,0,0,0
85,0,19,0,0,0
0,0,0,0,0,0
-65,-27,-27,0,0,0
34,0,0,0,-2,0
0,0,-97,0,-66,0
-86,0,0,0,-52,0
0,0,0,0,0,0
0,0,-39,0,98,0
0,28,35,0,0,0
-17,0,-69,0,0,0
39,-98,-31,0,0,0
0,0,54,0,0,0
0,80,36,0,0,0
-70,24,0,0,0,23
0,5,0,0,0,0
-62,-87,63,-1,0,0
0,-19,0,56,0,-42
-46,-26,93,0,0,0
-86,50,-88,0,9,-11
0,-84,0,0,-22,0
-43,0,-7,0,0,0
-28,0,0,0,-31,11
0,0,27,0,1,0
28,0,83,0,-10,0
-38,0,-69,0,98,89
-54,0,-1,0,-49,0
0,0,24,0,-12,0
0,0,-68,0,97,0
42,-53,-39,0,0,0
0,0,16,0,0,0
-10,0,27,0,64,-70
15,0,0,0,0,25
27,0,-19,0,0,0
0,81,-29,0,0,66
0,-30,-30,0,0,0
-89,32,56,0,0,0
0,24,5,43,33,0
-58,67,0,0,0,0
0,0,-8,0,0,0
0,-27,0,99,14,-93
0,0,-29,0,0,0
60,46,51,0,9,96
0,100,0,0,-25,0
-26,0,90,0,-20,0
62,0,91,-41,-54,0
0,0,0,0,-13,0
0,0,-61,0,82,0
0,0,-9,0,0,0
-20,0,0,0,0,0
0,0,-51,0,0,0
0,0,-61,0,0,0
0,89,77,0,0,0
99,58,100,0,0,0
-3,-60,-4,0,0,0
1,0,0,0,-35,0
0,-63,0,0,-57,0
24,52,-71,0,-85,0
-63,-42,8,0,0,0
-51,-18,-90,0,-34,0
38,-16,-6,0,-82,0
-44,40,69,0,88,0
62,94,-42,0,-13,0
-6,-19,0,0,80,0
-4,79,-45,0,-31,0
77,-94,22,0,-61,0
0,65,0,0,-87,0
56,0,0,0,0,0
98,0,75,0,0,-25
-58,0,57,86,0,-81
0,0,0,-60,0,0
0,0,-29,0,0,0
0,0,-69,0,0,0
89,52,0,0,0,0
0,0,1,0,0,0
0,0,-37,80,-29,0
0,-85,0,0,0,0
48,0,0,0,0,0
65,0,89,0,-32,0
-79,0,-24,0,33,0
67,-98,-2,0,-15,-66
0,-19,0,0,73,44
0,43,0,0,-55,-77
0,-91,0,0,-49,0
-56,0,75,0,45,0
0,0,-60,0,-41,46
-69,47,74,0,0,0
14,-76,-78,0,0,0
-15,71,0,0,0,0
0,13,57,0,0,0
90,0,0,0,0,-82
-93,0,88,0,0,0
36,0,0,0,0,0
-33,0,-94,0,-45,0
0,0,79,0,64,0
-6,0,0,0,0,0
0,0,-31,0,57,0
98,0,0,0,0,0
0,0,-41,0,0,0
-50,0,0,0,0,0
0,-68,-99,0,83,0
26,45,43,0,-46,81
-62,-47,-50,0,97,0
-44,69,0,0,2,0
0,-3,-10,0,100,0
-22,-42,0,0,0,-86
0,-98,0,-3,0,0
-7,0,0,0,0,0
0,-58,75,0,0,0
0,-21,60,0,0,0
0,-43,-65,0,0,0
0,-70,0,0,0,0
0,-73,0,0,0,0
0,0,-39,-23,0,0
-25,0,35,-46,-97,0
0,63,0,8,28,0
-13,0,79,0,0,0
0,0,0,0,15,0
0,0,67,0,-83,0
68,0,-60,0,-47,0
84,16,15,0,43,0
37,45,24,0,-44,0
0,0,-18,0,76,0
0,-86,94,0,25,0
0,-69,-40,0,0,0
38,7,12,0,0,0
0,0,-46,0,0,0
49,35,-94,0,0,0
74,-9,0,0,0,0
0,-8,-17,0,-29,0
-10,91,0,0,0,0
0,-86,35,-63,0,47
-7,0,70,0,0,0
-70,81,82,0,-28,76
0,32,53,0,0,0
79,42,-68,0,0,0
0,0,28,0,0,0
0,0,-92,0,-49,0
68,0,-85,40,-35,0
-73,0,0,0,0,31
0,0,-100,-62,0,0
-64,0,0,0,-18,0
61,100,67,0,-81,-7
7,0,0,0,0,72
0,0,0,0,0,0
-10,-38,13,0,0,0
54,0,0,0,0,0
0,-52,-34,0,0,-97
0,81,-78,0,-72,0
-25,0,-35,0,0,0
-31,34,-45,0,2,0
0,84,-90,0,-2,0
83,0,0,0,53,0
0,36,0,0,-56,0
0,-8,15,0,-52,0
80,-6,-25,0,26,0
0,85,0,0,0,0
-70,20,0,0,26,0
34,-34,46,0,-38,0
37,0,0,0,30,0
-34,0,0,0,100,-13
0,0,0,0,-63,0
0,0,51,-9,0,0
92,0,0,0,0,0
0,51,-10,0,0,0
6,-72,-11,0,-10,0
-60,0,-48,0,0,0
0,0,-2,0,0,91
30,0,0,0,0,0
0,-70,-27,51,0,0
-94,-32,-9,0,0,0
-6,-38,0,0,0,0
54,0,-91,0,0,0
-66,0,0,0,0,0
0,-56,0,0,0,0
0,56,0,0,56,0
0,-71,0,0,-28,0
35,80,55,0,0,0
94,11,0,0,18,0
0,-16,0,0,86,0
-62,76,0,0,-38,0
-56,-92,2,0,0,0
71,0,24,0,0,22
0,0,0,0,0,0
0,52,16,0,0,0
0,-92,94,0,0,0
0,0,38,0,0,-74
26,0,0,0,81,-84
0,0,75,0,0,0
0,-15,20,0,-38,0
44,-67,-38,0,0,23
0,0,0,0,98,0
0,0,0,0,88,65
0,-4,-50,0,0,-73
6,0,-57,0,0,0
0,23,40,0,52,-34
0,5,-73,-60,47,0
-78,-48,0,0,24,-93
59,10,53,0,-12,0
0,0,-17,0,60,27
79,0,16,0,0,0
0,0,0,0,0,-14
63,9,43,0,0,0
-35,-5,-29,0,0,0
57,-74,-13,0,0,0
-43,0,66,0,0,0
0,0,-91,0,0,91
0,0,0,0,0,0
59,45,-56,0,0,0
-1,0,-66,0,26,0
0,0,8,0,0,4
74,0,-5,0,0,0
0,0,92,0,96,0
0,-64,0,0,0,0
0,-14,-80,0,4,0
41,-31,-70,0,-100,0
22,0,0,-2,14,0
0,0,50,0,-78,96
4,84,0,0,17,0
-13,-74,61,0,0,0
0,-7,-50,0,0,0
0,54,5,0,0,0
-8,0,-5,0,0,0
0,-18,-71,0,0,0
0,-47,-20,0,74,0
27,-71,0,0,-42,0
0,95,-41,0,0,0
0,85,-62,0,10,0
-22,0,0,0,6,58
-65,0,0,0,-98,0
0,0,-36,0,0,32
36,0,-47,0,-48,0
-13,-14,0,0,0,0
0,0,41,0,0,36
0,0,-95,0,-23,-14
0,0,-66,0,13,0
27,76,0,0,35,0
0,53,-16,0,11,0
0,0,0,18,0,68
0,-40,0,0,0,0
-16,0,0,0,0,0
61,0,-49,0,0,0
0,-71,-23,0,-30,0
-39,43,0,0,0,0
-77,-55,57,0,-3,0
-36,75,86,0,0,0
-85,0,0,0,36,0
-10,61,59,0,0,-50
7,90,-96,0,0,0
13,5,-71,0,95,0
0,-39,0,0,41,-44
-44,0,-18,0,55,0
96,0,95,0,-33,0
-92,0,75,0,-51,0
78,67,-95,0,-27,0
4,0,31,0,-7,88
6,95,-63,0,-53,0
0,-79,30,0,0,0
-16,0,89,90,0,0
-85,0,16,0,0,0
0,0,9,0,0,0
0,0,98,0,80,0
0,0,-86,0,0,12
-22,0,11,0,51,0
-61,-34,-43,0,0,-25
0,0,71,-66,0,0
-65,-92,-48,0,0,0
0,-63,-65,0,0,6
0,20,55,0,48,0
-31,-85,0,0,18,0
31,29,33,0,54,0
10,57,0,0,-4,0
-66,12,42,0,81,0
0,-33,0,0,-11,44
0,0,0,0,75,0
58,0,-72,0,-20,0
6,0,-96,0,0,0
0,0,91,49,0,0
0,22,34,0,0,-97
42,0,0,0,0,0
34,0,53,0,0,0
66,38,-73,0,0,0
97,0,-32,74,0,0
-17,0,0,0,0,0
9,79,29,0,-63,0
95,0,-51,0,-61,0
0,0,-74,0,0,-57
88,0,0,0,-58,77
0,0,0,0,54,0
-67,0,41,0,-11,0
-56,-89,-52,0,-77,0
0,-75,0,0,-63,0
0,-88,0,0,0,0
-44,-34,0,0,27,0
0,0,-92,0,7,0
0,-64,0,0,0,0
50,0,0,0,90,0
0,0,-36,0,52,0
-64,0,0,0,0,-54
0,0,52,0,0,0
30,0,68,0,55,0
0,0,0,-71,0,31
41,72,0,0,-78,-73
0,0,9,0,0,0
0,0,0,0,11,0
-78,0,-86,0,0,0
0,0,0,0,4,0
38,0,-75,0,82,0
0,-54,75,0,-10,0
0,0,85,0,0,0
0,0,-47,0,34,-73
-4,59,21,0,-41,0
-16,0,83,0,-99,0
0,-89,-70,0,51,0
25,0,-78,0,0,-43
17,-78,14,0,0,0
-5,7,-100,-78,0,0
0,-45,74,0,0,0
0,93,6,0,26,97
18,78,0,0,0,0
-21,0,-17,0,0,0
-64,0,71,0,0,0
22,0,-44,0,0,-23
11,0,0,0,0,0
0,0,-72,0,56,-66
0,0,-38,0,0,0
3,0,-27,0,96,0
0,0,0,0,0,0
41,0,-11,0,0,0
0,-52,88,0,44,0
-38,0,-78,0,-99,0
-10,22,-6,0,-22,0
0,-68,58,0,12,65
0,0,11,0,0,-25
-21,27,-68,77,0,0
2,7,68,0,0,0
68,73,0,0,0,0
-74,93,0,0,0,0
0,0,81,0,61,0
0,0,38,0,0,0
0,61,59,0,0,0
44,-86,-62,0,79,0
-58,-18,38,-39,0,81
0,0,9,0,0,0
-97,0,-76,0,0,0
-77,0,19,0,12,0
0,0,-73,0,64,0
-27,0,0,0,30,0
-81,0,26,47,0,0
85,93,-77,0,-81,0
-70,0,-53,0,49,0
0,-26,12,-15,-71,0
0,-31,-50,0,0,0
0,0,-61,0,0,72
0,54,0,0,0,0
48,20,-44,0,0,0
-74,81,-30,0,0,27
0,73,0,0,0,-17
0,0,0,0,-2,99
0,-71,-51,0,0,0
0,-13,-98,0,0,0
37,-28,0,0,0,0
0,-100,0,0,-73,0
0,-28,3,0,0,0
-63,-33,0,0,0,1
-30,-72,62,0,57,0
0,0,94,0,34,0
98,0,38,0,84,0
-87,61,93,0,-53,0
-57,0,18,0,-90,-3
0,0,0,0,41,0
8,0,0,0,0,0
0,0,0,0,0,0
86,0,79,0,0,0
0,0,0,0,-93,-54
0,-29,-32,93,0,0
-68,0,0,0,0,-70
-20,0,3,0,13,0
0,0,76,0,11,0
0,-29,28,0,0,0
0,0,98,0,0,0
5,0,-61,0,0,0
-19,79,8,19,0,0
6,-46,-75,0,43,0
0,0,0,0,0,0
-35,-50,31,0,16,0
-57,64,-72,0,29,0
90,5,0,0,3,0
0,-94,0,0,0,-56
-54,0,-88,0,72,0
0,0,73,0,0,0
84,0,46,0,0,0
61,0,5,0,0,69
0,0,81,0,0,91
0,8,16,0,0,0
-2,0,-2,0,0,0
-62,0,0,-66,0,56
0,24,-71,0,0,0
0,0,19,0,0,0
-13,0,53,0,72,0
-66,95,-44,0,-45,-80
0,0,0,0,0,0
0,0,-53,0,0,0
-50,0,0,0,0,0
86,0,16,0,-7,0
0,0,-87,0,19,-37
0,0,-43,0,0,8
0,0,-65,0,56,-64
0,45,85,0,-34,0
0,74,68,0,0,0
0,26,-4,0,0,0
0,-81,91,0,-2,0
-87,0,84,0,0,0
40,0,69,0,0,0
-58,0,-83,0,16,0
0,0,0,0,0,0
0,0,-85,0,0,0
0,0,64,0,75,-80
47,0,37,0,33,0
0,0,0,-83,0,0
94,-99,-5,0,0,0
25,0,0,62,61,0
0,-24,0,0,0,-38
0,0,79,0,-34,0
-93,0,-99,15,-42,0
13,58,0,0,-9,-29
-61,37,80,0,45,0
58,-28,0,0,0,0
0,0,-90,-86,0,0
0,0,-42,0,0,0
-75,97,34,0,0,0
55,0,0,0,0,-49
-6,-48,-30,0,0,0
50,-21,66,0,0,0
0,31,-13,0,0,0
0,0,0,0,3,0
0,0,0,0,0,0
34,0,15,0,59,0
0,0,-90,0,0,47
79,0,87,0,0,0
-63,60,1,0,0,0
0,0,0,0,97,0
35,0,28,0,0,0
0,0,0,0,98,0
0,0,-85,0,29,0
72,12,0,0,-72,0
-37,34,-38,0,-84,0
0,0,-98,0,0,0
0,97,-37,0,0,0
28,0,0,0,0,0
0,0,11,0,0,0
0,8,-39,0,0,0
96,0,-15,0,0,-19
0,91,0,0,0,95
-64,-39,0,0,0,0
0,-48,-90,0,0,0
0,-45,0,0,0,0
31,78,97,0,26,0
0,0,0,0,0,0
0,0,-90,0,0,0
0,0,0,0,-47,0
87,0,42,0,0,0
-81,83,-34,0,32,0
-7,0,-36,0,-23,0
0,0,-91,0,97,0
-66,0,-34,0,-91,0
0,0,34,0,0,0
-64,0,2,0,0,-33
0,0,79,-38,0,0
0,0,-67,0,-62,0
77,21,-94,0,0,0
0,-96,51,0,0,0
-66,54,91,0,0,0
-87,0,58,0,0,0
55,0,44,0,-4,0
93,100,0,0,-35,0
-4,0,0,0,84,0
-33,0,15,0,0,43
40,9,0,0,43,0
0,-35,-33,0,52,0
4,-64,-14,0,0,16
0,0,29,0,0,0
-1,0,-83,-86,-61,0
-5,0,-78,0,38,-56
-6,0,0,0,-99,-51
32,0,63,0,0,0
0,0,0,0,0,0
1,0,0,0,0,-82
0,-63,-99,0,0,25
-28,0,0,0,0,0
63,51,-49,0,7,0
67,-99,0,0,0,0
9,0,0,-20,0,0
-65,0,0,0,0,0
-13,0,-2,0,8,0
0,98,1,0,-38,0
0,-47,0,0,-98,0
1,94,0,0,0,0
0,0,0,0,50,0
-25,0,0,0,-36,0
0,74,-3,0,90,-36
-15,-41,88,0,0,0
-49,-91,27,0,27,0
0,19,100,0,4,0
0,0,-66,97,0,0
-54,0,0,0,0,46
-94,0,58,0,0,0
-58,0,-1,0,0,0
-97,0,83,0,0,0
-28,0,-55,0,0,0
0,0,0,-57,0,0
0,0,-77,0,63,0
0,-72,-51,0,0,0
-25,36,46,63,-45,0
49,0,-42,0,-90,0
0,-71,-24,0,0,0
0,13,96,0,0,0
-11,-56,-55,0,92,0
-72,19,76,87,37,0
0,-85,98,0,48,95
0,0,-61,0,0,29
-19,-44,0,0,-89,0
-14,0,-71,0,-67,-38
-85,46,0,0,0,-78
-85,97,77,-49,0,40
0,-83,0,0,0,0
0,-3,0,-11,0,-23
0,0,100,0,0,-12
0,0,-73,0,0,-76
0,0,55,0,0,0
-43,-67,-52,0,0,0
0,0,0,0,0,0
86,0,-26,0,72,0
100,0,0,0,-69,0
3,0,-42,0,0,-73
-46,0,0,0,0,0
0,-52,13,0,42,0
0,-30,30,0,49,-10
71,0,86,0,-40,0
0,37,48,0,-92,0
-40,7,-19,0,17,0
-43,-100,12,0,84,0
-66,0,71,0,0,0
-7,-18,-11,0,0,0
-18,-76,24,0,0,0
-18,-33,0,0,-33,0
-20,90,0,5,0,0
-84,10,-83,0,0,0
18,0,30,40,93,0
0,-48,0,0,30,0
0,0,58,0,7,0
-74,0,-47,0,0,0
23,0,7,0,0,10
31,0,61,0,0,0
0,24,0,0,46,0
17,21,10,0,18,18
-10,0,11,0,-76,0
0,0,-85,0,-79,0
-59,0,51,0,0,0
81,0,31,0,-17,0
-34,-85,-46,0,0,0
54,0,39,-64,0,0
0,0,53,0,0,0
88,44,0,0,0,0
-41,39,-27,0,13,0
0,0,16,0,0,-1
0,0,0,0,-64,-5
0,0,75,75,64,0
0,0,-95,0,0,0
66,83,83,22,0,-54
0,41,-94,0,93,-99
45,-57,0,0,0,0
-43,-97,0,0,0,0
29,0,97,51,-45,0
-89,0,-16,0,0,0
89,0,50,0,-15,0
0,0,0,91,81,0
0,0,-61,0,-2,-42
-57,0,65,0,-83,0
0,8,0,0,-78,-70
0,0,29,0,0,85
3,0,0,0,0,0
-92,-67,-38,0,0,0
0,0,0,0,0,0
54,0,0,0,0,-57
0,-96,0,-100,0,50
0,0,0,0,0,0
12,31,-31,0,0,0
0,-42,0,0,14,0
23,71,94,0,-91,0
-97,95,0,0,-32,0
51,72,0,0,-68,0
0,-2,0,0,0,0
-66,-16,-45,0,-48,0
-87,-24,-4,0,29,0
35,70,-87,0,16,0
-67,0,93,0,38,0
70,0,68,0,-12,0
-15,0,-75,0,0,0
98,0,0,0,0,0
0,0,79,-28,0,-39
0,23,-61,0,0,0
41,0,42,0,0,0
31,0,-5,0,82,0
-37,71,63,0,0,0
19,53,-62,0,0,13
-82,0,0,-4,0,0
0,0,0,0,0,0
0,5,0,0,0,0
0,-93,32,0,-19,0
0,40,0,0,23,0
0,-90,-62,0,0,68
0,-24,-80,0,0,0
50,-79,24,0,0,95
-94,19,-97,0,6,-91
0,0,52,0,54,0
0,-77,9,0,71,0
0,89,-38,0,-97,0
-100,21,-19,0,0,0
19,0,-4,0,0,0
0,0,48,-71,0,0
0,0,10,0,0,0
1,0,81,0,0,27
-29,-94,0,0,0,0
-67,0,36,0,0,0
11,0,-63,0,0,-48
0,-82,0,0,-74,0
-81,0,0,0,0,-87
-97,0,-88,0,0,0
-37,-86,0,0,0,0
-86,0,56,0,0,0
-23,0,0,0,46,0
0,-43,0,0,-88,-81
0,-59,-2,0,-32,0
0,15,-68,0,70,0
-93,-79,-63,0,77,0
-60,-60,-100,-13,81,0
0,9,54,0,0,0
40,0,-44,0,0,0
-29,0,-86,0,-38,-14
7,94,-94,0,0,0
37,-64,3,0,0,-52
11,0,64,0,0,0
-21,0,0,0,0,0
0,0,0,0,0,0
0,-17,0,0,0,0
53,0,-28,0,0,0
42,0,0,0,0,0
0,0,6,0,0,0
-69,0,-76,0,69,-87
-96,24,88,0,-94,0
-36,0,0,-57,0,95
-69,-5,13,0,0,-87
-22,-5,-46,0,90,0
0,78,-48,0,89,0
-69,0,15,0,28,0
0,0,-42,0,0,0
31,0,0,0,0,0
17,0,9,62,0,0
-66,-38,97,0,0,0
77,-33,64,18,0,0
0,-58,0,0,-87,0
0,36,-84,0,-3,-48
-45,-22,-83,0,0,-77
0,-83,-72,0,68,-5
87,0,18,0,35,0
-93,0,39,0,10,0
75,0,0,0,-25,0
85,0,18,0,9,0
0,0,0,0,0,0
27,0,0,0,-26,0
13,-10,83,0,80,0
-32,84,-50,0,-50,0
0,0,0,0,-65,0
0,-58,-5,0,-40,0
14,0,0,0,0,0
-85,20,60,0,0,0
0,19,-56,0,0,0
-59,0,87,0,0,-61
-63,-43,0,98,0,0
99,0,-24,0,66,0
-16,57,61,0,1,0
-78,-39,-16,0,0,0
-62,0,-29,0,0,0
94,-19,96,0,0,-67
-94,-55,-11,0,6,0
-23,-35,-10,0,-58,-83
0,-40,19,0,0,0
-30,0,-38,0,21,0
-34,0,0,0,0,72
0,0,-97,0,0,0
-1,34,26,0,-82,0
0,0,95,0,-23,0
-77,0,-70,0,85,0
-22,0,18,0,0,0
0,0,3,0,0,-80
52,0,-58,55,0,0
0,0,-23,0,0,0
-66,38,0,0,0,-100
0,-7,0,0,32,44
77,0,0,0,0,0
0,25,87,0,0,0
-37,28,-33,0,-44,0
0,-84,0,0,-83,0
56,-94,14,0,0,0
0,77,67,0,0,0
0,73,0,0,-35,0
0,-66,-5,0,0,0
0,-24,54,0,29,0
-79,-39,-6,0,0,0
64,-97,0,0,-54,44
-28,0,-71,0,64,0
-61,0,91,0,96,0
-4,0,-77,0,0,0
29,25,0,0,0,0
-57,0,20,0,-39,0
48,0,0,0,0,0
0,0,54,0,0,27
69,-22,5,0,-79,16
0,87,-59,0,-62,0
-70,0,-40,-97,0,0
0,64,-31,0,0,0
59,0,68,0,79,0
0,-79,4,0,0,0
-87,0,15,18,-92,0
-47,0,65,0,58,34
82,-86,69,0,0,0
0,0,-64,0,0,0
5,-2,36,0,-62,0
0,19,93,0,-83,0
-82,12,-47,0,-4,0
-66,21,100,0,-63,0
0,-65,-98,0,0,0
83,-100,46,0,0,-14
47,0,-17,0,0,48
0,0,-42,0,0,0
0,0,0,0,0,0
13,0,-1,0,0,0
0,0,-63,0,0,0
-36,0,36,54,0,0
93,0,-89,0,-93,0
0,-9,-61,0,0,0
11,0,95,0,0,0
0,0,-78,21,0,0
44,0,0,0,80,0
74,-95,-91,0,-71,0
0,0,0,0,-35,0
0,30,0,0,90,0
7,98,-16,0,-96,89
0,0,70,0,-100,0
0,2,91,0,-65,0
0,-12,-11,0,0,0
-4,34,-3,0,0,0
36,-41,-28,0,0,0
0,0,-31,0,0,0
-52,-30,26,0,0,0
0,29,73,0,-85,0
-62,0,0,0,0,-44
0,0,63,0,0,0
0,0,-42,0,0,0
-46,0,0,0,0,0
0,0,29,0,0,0
0,0,-14,0,0,46
2,0,0,0,0,0
0,-46,-2,0,-12,0
2,87,51,0,0,0
18,-57,0,0,-81,-70
42,-59,71,0,-26,0
0,0,0,0,-97,-4
0,-100,-92,0,-18,0
0,31,-41,0,0,0
30,56,0,0,0,-66
83,-38,-60,0,0,0
75,0,34,0,44,0
9,88,0,0,0,-58
86,-67,-29,0,92,0
29,0,90,0,0,92
24,0,0,0,0,-98
0,18,-74,0,-60,0
-97,-75,0,0,35,0
0,0,8,0,-49,0
0,0,86,0,27,0
0,0,84,0,0,0
-30,-87,0,0,-74,0
0,0,-59,0,-100,0
49,0,0,0,39,0
0,49,-35,0,15,0
-93,0,3,0,-46,0
-75,-33,82,0,37,0
0,0,0,0,0,0
0,19,-28,0,0,0
-29,-40,0,0,0,78
0,27,-15,0,0,0
0,86,2,0,0,0
31,-43,0,0,0,0
-36,-26,0,0,0,0
93,65,-83,0,0,0
-97,0,0,0,0,0
0,0,-79,0,76,0
98,0,71,0,0,0
-41,-95,20,0,-52,71
0,51,-84,0,-69,-87
-31,-36,-53,60,0,0
45,0,78,0,0,0
41,15,74,46,-2,0
0,0,58,0,-39,-92
13,0,0,0,-89,0
9,0,52,0,47,0
0,2,-1,0,0,0
0,-4,-44,0,0,0
45,0,-42,0,92,0
0,0,-93,0,0,0
-69,-76,-29,0,0,0
12,0,0,0,0,0
0,0,-18,42,0,0
0,39,0,0,-68,0
0,68,0,0,-77,98
0,71,-39,0,0,0
38,-68,0,0,-36,0
-92,0,26,0,98,0
-91,56,0,0,71,0
0,96,0,0,-37,0
0,-96,-27,0,3,46
93,76,10,0,65,-86
-73,89,90,0,-17,0
-64,-12,-29,0,98,0
0,0,0,0,25,0
-17,0,51,0,0,0
80,0,-89,0,0,-48
-89,-36,-66,0,0,0
15,0,89,0,0,0
56,0,13,-44,0,-96
-17,0,76,0,-20,0
0,0,-88,0,-94,0
0,34,0,0,0,0
-47,0,-77,0,54,0
40,-64,-48,0,24,0
0,-59,79,0,-15,0
9,0,-6,0,0,0
0,-86,0,0,0,0
0,0,16,0,-7,0
30,-30,94,0,-65,0
0,37,-18,0,26,-44
15,-46,-34,0,-62,0
0,18,83,67,46,0
0,-84,0,0,0,0
0,57,0,0,0,0
96,39,0,0,0,0
0,-71,92,0,0,0
4,0,-12,0,0,0
0,0,0,0,89,0
-69,49,-46,0,0,-27
95,0,10,0,-100,13
0,0,0,0,0,0
0,0,64,0,0,0
0,0,-85,0,0,0
0,-77,-74,0,0,0
-26,-10,81,0,-41,0
-70,-53,-80,0,0,0
-38,0,84,0,0,0
0,0,0,0,0,0
54,0,-60,0,0,0
0,-29,0,0,77,0
0,9,0,0,-7,0
75,37,42,0,-87,0
33,0,-65,0,0,-59
0,-7,0,0,0,0
85,98,80,0,0,4
-34,26,-66,0,0,0
49,-76,-41,0,0,-73
-93,-39,-20,0,0,0
-40,-44,0,0,-34,0
13,0,0,0,0,0
0,0,85,0,-61,0
0,0,68,0,0,0
25,-94,64,-76,4,0
0,-67,0,0,0,0
96,0,80,0,52,0
0,-1,-33,0,-2,-96
0,0,-46,-35,19,0
-66,0,-69,0,0,0
0,0,-9,0,-3,0
-4,0,0,64,0,0
